Date,High,Low,Open,Close,Volume
2020-08-26 09:10:00,512.0,512.0,512.0,512.0,0.0
2020-08-26 09:12:00,512.6,512.58,512.58,512.59,0.0
2020-08-26 09:17:00,512.47,512.47,512.47,512.47,0.0
2020-08-26 09:22:00,512.5,512.5,512.5,512.5,0.0
2020-08-26 09:23:00,512.69,512.65,512.65,512.67,0.0
2020-08-26 09:24:00,510.16,510.16,510.16,510.16,0.0
2020-08-26 09:25:00,512.3,512.2,512.3,512.2,0.0
2020-08-26 09:26:00,512.18,512.18,512.18,512.18,0.0
2020-08-26 09:27:00,512.2,512.2,512.2,512.2,0.0
2020-08-26 09:28:00,512.05,511.25,512.0,511.5,0.0
2020-08-26 09:29:00,511.96,511.7,511.85,511.88,0.0
2020-08-26 09:30:00,512.29,511.08,511.97,512.23,246737.0
2020-08-26 09:31:00,513.03,511.82,512.28,512.93,52297.0
2020-08-26 09:32:00,513.53,512.63,512.91,513.39,51771.0
2020-08-26 09:33:00,513.61,511.5,513.27,511.85,66360.0
2020-08-26 09:34:00,511.8,510.2,511.6,510.4,55096.0
2020-08-26 09:35:00,511.97,510.21,510.21,511.67,51293.0
2020-08-26 09:36:00,512.31,510.77,511.65,511.05,36523.0
2020-08-26 09:37:00,511.36,510.17,511.25,510.33,31440.0
2020-08-26 09:38:00,510.45,509.2,510.33,509.37,54031.0
2020-08-26 09:39:00,509.95,508.62,509.4,509.45,63547.0
2020-08-26 09:40:00,510.09,508.7,509.27,509.27,30916.0
2020-08-26 09:41:00,510.62,509.26,509.26,510.48,30848.0
2020-08-26 09:42:00,511.2,510.37,510.45,510.51,57893.0
2020-08-26 09:43:00,510.54,509.8,510.48,510.07,71471.0
2020-08-26 09:44:00,510.39,509.54,510.13,509.78,49568.0
2020-08-26 09:45:00,510.0,509.26,509.75,509.52,42868.0
2020-08-26 09:46:00,510.1,509.15,509.48,509.81,47846.0
2020-08-26 09:47:00,510.39,509.1,509.86,509.13,59700.0
2020-08-26 09:48:00,510.31,509.12,509.23,509.61,36658.0
2020-08-26 09:49:00,509.99,509.36,509.81,509.8,45086.0
2020-08-26 09:50:00,509.84,508.86,509.84,509.39,37987.0
2020-08-26 09:51:00,509.67,508.86,509.49,509.12,31041.0
2020-08-26 09:52:00,509.17,508.52,509.15,508.81,23001.0
2020-08-26 09:53:00,509.09,508.11,508.8,508.54,31950.0
2020-08-26 09:54:00,508.86,508.12,508.49,508.48,20737.0
2020-08-26 09:55:00,509.26,508.56,508.56,509.12,38173.0
2020-08-26 09:56:00,509.36,508.81,509.03,509.22,21498.0
2020-08-26 09:57:00,509.38,508.82,509.32,509.0,20356.0
2020-08-26 09:58:00,509.16,508.46,509.08,508.46,19266.0
2020-08-26 09:59:00,508.97,508.41,508.55,508.72,17706.0
2020-08-26 10:00:00,509.07,508.3,508.72,508.37,24720.0
2020-08-26 10:01:00,508.6,507.72,508.37,508.02,45594.0
2020-08-26 10:02:00,508.7,507.9,508.23,508.15,20198.0
2020-08-26 10:03:00,508.85,508.3,508.3,508.42,26098.0
2020-08-26 10:04:00,509.2,508.33,508.33,508.9,27812.0
2020-08-26 10:05:00,509.4,508.83,508.9,509.01,23928.0
2020-08-26 10:06:00,509.45,508.97,509.08,509.37,11886.0
2020-08-26 10:07:00,509.4,508.88,509.3,509.01,30783.0
2020-08-26 10:08:00,509.1,508.5,509.01,508.5,13915.0
2020-08-26 10:09:00,509.1,508.52,508.52,508.96,13036.0
2020-08-26 10:10:00,509.11,508.52,509.05,508.73,13019.0
2020-08-26 10:11:00,508.83,508.26,508.7,508.52,17327.0
2020-08-26 10:12:00,508.66,508.1,508.66,508.33,10705.0
2020-08-26 10:13:00,508.42,508.11,508.26,508.26,11012.0
2020-08-26 10:14:00,508.84,508.08,508.25,508.62,21885.0
2020-08-26 10:15:00,509.09,508.21,508.52,509.03,14395.0
2020-08-26 10:16:00,509.3,508.57,509.0,509.16,19518.0
2020-08-26 10:17:00,509.45,509.05,509.14,509.09,21160.0
2020-08-26 10:18:00,509.43,509.01,509.19,509.26,9204.0
2020-08-26 10:19:00,509.8,509.06,509.32,509.7,26944.0
2020-08-26 10:20:00,509.64,509.11,509.64,509.23,31005.0
2020-08-26 10:21:00,509.48,509.12,509.32,509.39,13369.0
2020-08-26 10:22:00,509.62,509.25,509.39,509.43,19909.0
2020-08-26 10:23:00,509.5,509.03,509.43,509.27,16288.0
2020-08-26 10:24:00,509.87,509.25,509.28,509.85,25075.0
2020-08-26 10:25:00,509.95,509.56,509.89,509.57,19510.0
2020-08-26 10:26:00,509.6,509.08,509.6,509.47,17485.0
2020-08-26 10:27:00,509.72,509.26,509.48,509.42,10197.0
2020-08-26 10:28:00,509.67,509.43,509.6,509.54,9288.0
2020-08-26 10:29:00,509.39,509.0,509.0,509.0,12699.0
2020-08-26 10:30:00,509.78,508.95,508.97,509.31,20350.0
2020-08-26 10:31:00,509.47,509.1,509.18,509.47,11008.0
2020-08-26 10:32:00,509.43,508.61,509.36,508.61,29761.0
2020-08-26 10:33:00,509.37,508.33,508.6,509.37,16560.0
2020-08-26 10:34:00,509.82,509.2,509.28,509.38,23907.0
2020-08-26 10:35:00,509.4,509.15,509.34,509.23,5464.0
2020-08-26 10:36:00,509.54,509.23,509.26,509.52,19048.0
2020-08-26 10:37:00,509.56,509.17,509.41,509.23,12824.0
2020-08-26 10:38:00,509.78,509.23,509.23,509.6,19871.0
2020-08-26 10:39:00,509.9,509.56,509.58,509.9,10826.0
2020-08-26 10:40:00,510.05,509.77,509.88,509.98,32201.0
2020-08-26 10:41:00,510.05,509.83,510.04,509.91,18195.0
2020-08-26 10:42:00,510.02,509.57,509.91,509.82,21044.0
2020-08-26 10:43:00,510.04,509.84,509.89,509.98,15079.0
2020-08-26 10:44:00,510.85,509.92,509.94,510.84,36766.0
2020-08-26 10:45:00,511.41,510.76,510.76,511.23,71996.0
2020-08-26 10:46:00,511.67,511.1,511.13,511.58,34509.0
2020-08-26 10:47:00,511.57,510.77,511.57,510.89,63661.0
2020-08-26 10:48:00,510.94,510.54,510.88,510.84,28742.0
2020-08-26 10:49:00,510.86,510.3,510.8,510.45,33885.0
2020-08-26 10:50:00,510.39,510.0,510.39,510.22,14352.0
2020-08-26 10:51:00,510.41,509.85,510.17,509.85,18141.0
2020-08-26 10:52:00,510.1,509.82,509.82,510.1,11832.0
2020-08-26 10:53:00,510.1,509.45,510.1,509.6,18831.0
2020-08-26 10:54:00,509.68,509.45,509.58,509.55,15260.0
2020-08-26 10:55:00,509.63,509.3,509.58,509.53,13752.0
2020-08-26 10:56:00,511.03,509.42,509.52,510.83,55949.0
2020-08-26 10:57:00,511.18,510.82,510.82,510.89,25514.0
2020-08-26 10:58:00,510.97,510.52,510.87,510.6,11227.0
2020-08-26 10:59:00,510.8,510.5,510.66,510.61,10077.0
2020-08-26 11:00:00,510.97,510.53,510.53,510.78,15091.0
2020-08-26 11:01:00,510.9,510.62,510.88,510.74,11042.0
2020-08-26 11:02:00,510.86,510.63,510.85,510.74,11220.0
2020-08-26 11:03:00,510.89,510.42,510.69,510.59,14924.0
2020-08-26 11:04:00,510.71,510.38,510.62,510.38,8310.0
2020-08-26 11:05:00,510.75,510.3,510.43,510.7,16407.0
2020-08-26 11:06:00,510.72,510.45,510.65,510.7,8889.0
2020-08-26 11:07:00,511.0,510.61,510.63,510.69,20895.0
2020-08-26 11:08:00,511.0,510.63,510.69,510.74,13772.0
2020-08-26 11:09:00,510.87,510.6,510.86,510.63,23181.0
2020-08-26 11:10:00,510.88,510.43,510.76,510.45,14560.0
2020-08-26 11:11:00,510.49,509.8,510.42,510.25,32868.0
2020-08-26 11:12:00,510.51,509.99,510.32,510.16,16455.0
2020-08-26 11:13:00,510.09,509.47,510.09,509.49,14158.0
2020-08-26 11:14:00,509.78,509.36,509.37,509.64,9475.0
2020-08-26 11:15:00,509.78,509.11,509.7,509.28,19885.0
2020-08-26 11:16:00,509.2,508.95,509.1,509.12,41087.0
2020-08-26 11:17:00,509.19,508.93,509.1,509.04,18623.0
2020-08-26 11:18:00,509.26,508.67,509.09,508.77,31881.0
2020-08-26 11:19:00,509.05,508.37,508.77,508.99,25501.0
2020-08-26 11:20:00,509.37,508.81,508.91,509.33,9619.0
2020-08-26 11:21:00,509.74,509.17,509.26,509.68,13169.0
2020-08-26 11:22:00,509.96,509.61,509.77,509.96,9249.0
2020-08-26 11:23:00,510.21,509.87,509.93,510.21,9616.0
2020-08-26 11:24:00,510.36,510.16,510.25,510.33,14135.0
2020-08-26 11:25:00,510.36,509.93,510.31,510.12,21151.0
2020-08-26 11:26:00,510.26,509.79,510.05,510.03,9183.0
2020-08-26 11:27:00,510.12,509.78,510.05,509.85,6422.0
2020-08-26 11:28:00,510.32,509.7,509.92,510.32,14711.0
2020-08-26 11:29:00,510.36,510.01,510.29,510.08,9686.0
2020-08-26 11:30:00,510.55,510.12,510.15,510.49,15183.0
2020-08-26 11:31:00,510.48,510.1,510.42,510.1,8282.0
2020-08-26 11:32:00,510.39,510.13,510.19,510.39,4828.0
2020-08-26 11:33:00,510.34,510.05,510.31,510.09,13151.0
2020-08-26 11:34:00,510.3,510.1,510.13,510.19,11984.0
2020-08-26 11:35:00,510.32,510.17,510.21,510.25,5442.0
2020-08-26 11:36:00,510.33,510.04,510.31,510.11,10325.0
2020-08-26 11:37:00,510.34,510.06,510.11,510.3,10735.0
2020-08-26 11:38:00,510.44,510.14,510.3,510.35,10825.0
2020-08-26 11:39:00,510.75,510.29,510.3,510.75,10001.0
2020-08-26 11:40:00,510.98,510.71,510.71,510.95,15761.0
2020-08-26 11:41:00,511.18,510.92,510.95,511.05,21524.0
2020-08-26 11:42:00,511.25,511.01,511.09,511.23,18900.0
2020-08-26 11:43:00,511.29,511.04,511.28,511.04,12584.0
2020-08-26 11:44:00,511.47,511.08,511.08,511.37,14749.0
2020-08-26 11:45:00,511.48,511.11,511.34,511.25,12440.0
2020-08-26 11:46:00,511.26,510.91,511.26,510.95,8894.0
2020-08-26 11:47:00,510.99,510.66,510.99,510.86,13935.0
2020-08-26 11:48:00,510.82,510.52,510.81,510.58,7698.0
2020-08-26 11:49:00,510.82,510.51,510.56,510.79,23093.0
2020-08-26 11:50:00,510.81,510.65,510.75,510.72,8727.0
2020-08-26 11:51:00,510.78,510.52,510.76,510.61,6564.0
2020-08-26 11:52:00,510.64,510.36,510.64,510.51,7085.0
2020-08-26 11:53:00,510.88,510.59,510.59,510.73,12429.0
2020-08-26 11:54:00,511.0,510.6,510.7,510.93,14881.0
2020-08-26 11:55:00,511.05,510.64,510.98,510.76,11621.0
2020-08-26 11:56:00,511.01,510.68,510.75,511.01,4729.0
2020-08-26 11:57:00,511.0,510.89,511.0,510.92,6162.0
2020-08-26 11:58:00,510.93,510.72,510.93,510.79,4249.0
2020-08-26 11:59:00,510.8,510.66,510.73,510.71,6731.0
2020-08-26 12:00:00,511.01,510.63,510.84,510.91,14038.0
2020-08-26 12:01:00,511.01,510.77,510.92,511.0,14177.0
2020-08-26 12:02:00,511.06,510.9,511.0,510.99,12442.0
2020-08-26 12:03:00,511.03,510.77,510.97,510.89,10716.0
2020-08-26 12:04:00,511.12,510.99,511.0,511.07,8155.0
2020-08-26 12:05:00,511.51,511.13,511.18,511.27,16216.0
2020-08-26 12:06:00,511.66,511.27,511.32,511.59,18010.0
2020-08-26 12:07:00,511.69,511.33,511.42,511.58,12675.0
2020-08-26 12:08:00,511.68,511.59,511.62,511.64,8891.0
2020-08-26 12:09:00,511.69,511.47,511.65,511.59,10153.0
2020-08-26 12:10:00,511.91,511.48,511.55,511.91,21195.0
2020-08-26 12:11:00,512.19,511.74,511.92,512.06,27537.0
2020-08-26 12:12:00,512.3,512.1,512.14,512.29,16193.0
2020-08-26 12:13:00,512.6,512.24,512.24,512.37,39109.0
2020-08-26 12:14:00,512.6,512.3,512.47,512.47,26067.0
2020-08-26 12:15:00,512.67,512.07,512.43,512.59,55477.0
2020-08-26 12:16:00,512.92,512.53,512.56,512.9,43766.0
2020-08-26 12:17:00,513.43,512.9,512.9,513.4,36797.0
2020-08-26 12:18:00,513.93,513.43,513.45,513.86,49139.0
2020-08-26 12:19:00,514.37,513.86,513.91,514.17,57702.0
2020-08-26 12:20:00,514.18,513.72,514.11,513.8,26583.0
2020-08-26 12:21:00,513.86,513.3,513.82,513.48,35564.0
2020-08-26 12:22:00,513.42,513.12,513.36,513.3,22996.0
2020-08-26 12:23:00,513.51,513.21,513.21,513.33,14289.0
2020-08-26 12:24:00,513.84,513.28,513.28,513.68,21937.0
2020-08-26 12:25:00,514.0,513.5,513.61,513.95,29233.0
2020-08-26 12:26:00,514.59,513.97,514.0,514.59,28669.0
2020-08-26 12:27:00,514.74,514.23,514.59,514.43,34233.0
2020-08-26 12:28:00,514.71,514.34,514.54,514.59,15567.0
2020-08-26 12:29:00,514.61,514.32,514.55,514.4,29207.0
2020-08-26 12:30:00,514.52,514.14,514.45,514.22,17870.0
2020-08-26 12:31:00,514.25,513.55,514.22,513.63,36097.0
2020-08-26 12:32:00,513.79,513.32,513.66,513.47,16019.0
2020-08-26 12:33:00,513.54,513.21,513.5,513.24,17352.0
2020-08-26 12:34:00,513.49,512.75,513.27,513.0,37058.0
2020-08-26 12:35:00,513.34,513.05,513.05,513.05,11397.0
2020-08-26 12:36:00,513.34,512.9,513.09,513.05,16023.0
2020-08-26 12:37:00,513.07,512.78,512.95,512.79,12814.0
2020-08-26 12:38:00,513.08,512.84,512.87,512.92,12925.0
2020-08-26 12:39:00,513.14,512.8,512.84,512.95,13465.0
2020-08-26 12:40:00,513.19,512.87,512.91,513.04,15182.0
2020-08-26 12:41:00,513.13,512.33,513.13,512.71,17991.0
2020-08-26 12:42:00,512.82,511.99,512.82,512.15,16471.0
2020-08-26 12:43:00,512.3,512.04,512.22,512.2,7875.0
2020-08-26 12:44:00,512.23,511.76,512.22,511.98,21251.0
2020-08-26 12:45:00,512.17,511.85,511.96,512.01,10060.0
2020-08-26 12:46:00,512.23,512.01,512.07,512.07,12248.0
2020-08-26 12:47:00,512.4,511.96,512.05,512.2,26458.0
2020-08-26 12:48:00,512.22,511.58,512.17,511.73,18648.0
2020-08-26 12:49:00,512.0,511.75,511.75,511.98,10911.0
2020-08-26 12:50:00,512.7,512.04,512.04,512.51,12910.0
2020-08-26 12:51:00,512.72,512.4,512.43,512.7,11683.0
2020-08-26 12:52:00,512.72,512.5,512.59,512.55,11474.0
2020-08-26 12:53:00,512.58,512.15,512.55,512.23,11648.0
2020-08-26 12:54:00,512.37,512.12,512.18,512.37,4191.0
2020-08-26 12:55:00,512.4,512.22,512.38,512.35,17032.0
2020-08-26 12:56:00,512.33,511.69,512.33,511.74,16290.0
2020-08-26 12:57:00,511.85,511.53,511.69,511.83,6907.0
2020-08-26 12:58:00,512.04,511.5,511.95,511.74,18749.0
2020-08-26 12:59:00,511.69,511.19,511.68,511.29,12107.0
2020-08-26 13:00:00,511.57,511.31,511.33,511.57,9743.0
2020-08-26 13:01:00,511.67,511.2,511.56,511.38,12976.0
2020-08-26 13:02:00,511.67,511.33,511.33,511.63,7258.0
2020-08-26 13:03:00,511.64,511.31,511.61,511.47,9577.0
2020-08-26 13:04:00,511.53,511.21,511.41,511.49,10541.0
2020-08-26 13:05:00,511.51,511.35,511.4,511.51,7606.0
2020-08-26 13:06:00,511.64,511.34,511.52,511.63,9481.0
2020-08-26 13:07:00,511.75,511.4,511.6,511.75,10112.0
2020-08-26 13:08:00,511.81,511.28,511.81,511.5,11562.0
2020-08-26 13:09:00,511.48,511.1,511.45,511.2,8621.0
2020-08-26 13:10:00,511.24,510.84,511.24,510.95,15831.0
2020-08-26 13:11:00,511.13,510.75,511.02,510.81,11324.0
2020-08-26 13:12:00,511.24,510.63,510.74,511.16,23139.0
2020-08-26 13:13:00,511.27,510.91,511.2,510.97,10140.0
2020-08-26 13:14:00,511.16,510.85,511.04,510.91,4156.0
2020-08-26 13:15:00,511.21,510.6,510.8,511.09,15609.0
2020-08-26 13:16:00,511.22,510.9,511.1,511.19,13208.0
2020-08-26 13:17:00,511.15,510.78,511.06,510.92,8745.0
2020-08-26 13:18:00,511.1,510.84,510.93,510.95,10272.0
2020-08-26 13:19:00,510.89,510.7,510.88,510.7,7664.0
2020-08-26 13:20:00,510.91,510.6,510.79,510.74,20831.0
2020-08-26 13:21:00,510.72,510.44,510.62,510.5,35468.0
2020-08-26 13:22:00,510.55,510.2,510.43,510.3,9337.0
2020-08-26 13:23:00,510.67,510.1,510.1,510.54,14293.0
2020-08-26 13:24:00,511.49,510.64,510.64,511.2,15323.0
2020-08-26 13:25:00,511.6,511.14,511.15,511.55,10368.0
2020-08-26 13:26:00,511.83,511.6,511.61,511.76,12979.0
2020-08-26 13:27:00,511.73,511.4,511.71,511.4,6663.0
2020-08-26 13:28:00,511.64,511.3,511.54,511.6,9376.0
2020-08-26 13:29:00,512.25,511.78,511.78,512.11,33006.0
2020-08-26 13:30:00,512.51,512.15,512.15,512.45,21324.0
2020-08-26 13:31:00,512.97,512.43,512.52,512.81,24073.0
2020-08-26 13:32:00,513.16,512.88,512.88,513.0,18349.0
2020-08-26 13:33:00,513.4,512.91,513.17,512.99,14843.0
2020-08-26 13:34:00,513.19,512.95,513.06,513.08,11131.0
2020-08-26 13:35:00,513.34,512.97,513.05,513.15,8330.0
2020-08-26 13:36:00,513.34,513.11,513.22,513.24,10593.0
2020-08-26 13:37:00,513.36,513.01,513.34,513.2,9101.0
2020-08-26 13:38:00,513.5,513.23,513.26,513.41,9312.0
2020-08-26 13:39:00,513.8,513.47,513.5,513.58,16402.0
2020-08-26 13:40:00,513.8,513.48,513.53,513.72,11138.0
2020-08-26 13:41:00,513.67,513.29,513.61,513.4,12874.0
2020-08-26 13:42:00,513.54,513.21,513.41,513.25,7033.0
2020-08-26 13:43:00,513.29,513.04,513.25,513.2,10862.0
2020-08-26 13:44:00,513.25,512.57,513.24,512.7,16808.0
2020-08-26 13:45:00,512.85,512.62,512.72,512.8,6810.0
2020-08-26 13:46:00,513.0,512.75,512.75,513.0,6670.0
2020-08-26 13:47:00,513.0,512.73,512.91,512.98,6979.0
2020-08-26 13:48:00,512.96,512.57,512.8,512.8,9152.0
2020-08-26 13:49:00,512.92,512.73,512.83,512.9,4671.0
2020-08-26 13:50:00,512.89,512.51,512.81,512.57,4921.0
2020-08-26 13:51:00,512.85,512.56,512.6,512.73,10231.0
2020-08-26 13:52:00,512.86,512.61,512.76,512.76,5729.0
2020-08-26 13:53:00,512.95,512.68,512.77,512.9,9348.0
2020-08-26 13:54:00,512.94,512.41,512.89,512.47,11223.0
2020-08-26 13:55:00,512.5,511.96,512.45,511.96,20837.0
2020-08-26 13:56:00,512.07,511.77,512.07,511.95,8374.0
2020-08-26 13:57:00,512.15,511.83,512.03,512.15,6976.0
2020-08-26 13:58:00,512.27,512.03,512.03,512.27,6699.0
2020-08-26 13:59:00,512.42,512.15,512.28,512.31,3312.0
2020-08-26 14:00:00,512.36,512.02,512.36,512.18,5307.0
2020-08-26 14:01:00,512.43,512.19,512.24,512.19,7724.0
2020-08-26 14:02:00,512.5,512.18,512.18,512.42,9079.0
2020-08-26 14:03:00,512.79,512.48,512.48,512.68,14083.0
2020-08-26 14:04:00,512.74,512.24,512.7,512.25,8506.0
2020-08-26 14:05:00,512.33,512.05,512.3,512.09,11030.0
2020-08-26 14:06:00,512.21,512.07,512.12,512.21,4812.0
2020-08-26 14:07:00,512.15,511.54,512.15,511.7,23572.0
2020-08-26 14:08:00,511.98,511.8,511.86,511.88,8177.0
2020-08-26 14:09:00,512.12,511.93,511.93,512.06,19082.0
2020-08-26 14:10:00,512.03,511.63,512.03,511.82,4557.0
2020-08-26 14:11:00,512.0,511.71,511.86,511.89,5565.0
2020-08-26 14:12:00,511.9,511.58,511.9,511.62,7191.0
2020-08-26 14:13:00,511.81,511.5,511.64,511.81,6786.0
2020-08-26 14:14:00,512.09,511.74,511.74,511.83,15754.0
2020-08-26 14:15:00,511.98,511.78,511.85,511.92,5392.0
2020-08-26 14:16:00,511.89,511.66,511.85,511.67,4894.0
2020-08-26 14:17:00,511.85,511.62,511.66,511.66,4784.0
2020-08-26 14:18:00,511.67,511.5,511.65,511.61,12615.0
2020-08-26 14:19:00,511.57,511.29,511.57,511.29,7745.0
2020-08-26 14:20:00,511.33,511.0,511.33,511.29,25379.0
2020-08-26 14:21:00,511.32,511.13,511.26,511.13,7313.0
2020-08-26 14:22:00,511.21,510.86,511.07,511.14,14064.0
2020-08-26 14:23:00,511.1,510.74,511.1,510.87,9970.0
2020-08-26 14:24:00,510.91,510.31,510.89,510.57,39155.0
2020-08-26 14:25:00,510.65,510.01,510.65,510.44,20995.0
2020-08-26 14:26:00,510.56,510.15,510.51,510.49,12983.0
2020-08-26 14:27:00,510.7,510.16,510.43,510.23,9658.0
2020-08-26 14:28:00,510.89,510.27,510.27,510.89,12559.0
2020-08-26 14:29:00,510.89,510.55,510.88,510.58,12414.0
2020-08-26 14:30:00,510.84,510.52,510.84,510.65,5366.0
2020-08-26 14:31:00,510.71,510.37,510.68,510.43,10022.0
2020-08-26 14:32:00,510.5,510.21,510.49,510.37,11591.0
2020-08-26 14:33:00,510.27,509.59,510.22,509.82,50033.0
2020-08-26 14:34:00,509.83,509.38,509.7,509.67,18645.0
2020-08-26 14:35:00,509.68,508.9,509.64,509.18,20294.0
2020-08-26 14:36:00,509.48,509.06,509.19,509.2,14127.0
2020-08-26 14:37:00,509.42,509.1,509.21,509.19,8127.0
2020-08-26 14:38:00,509.42,509.1,509.15,509.36,10691.0
2020-08-26 14:39:00,509.32,508.85,509.32,508.94,20003.0
2020-08-26 14:40:00,509.3,508.95,508.95,509.3,16790.0
2020-08-26 14:41:00,509.17,508.67,509.01,508.9,28800.0
2020-08-26 14:42:00,509.02,508.75,508.82,508.75,16579.0
2020-08-26 14:43:00,508.91,508.27,508.81,508.36,25083.0
2020-08-26 14:44:00,508.45,507.63,508.33,507.72,64244.0
